职位id,关系,薪资
1031,所开薪资,5-10K
1032,所开薪资,8-10K
1033,所开薪资,5-10K
1034,所开薪资,5-9K
1035,所开薪资,7-12K
1036,所开薪资,5-10K·13薪
1037,所开薪资,8-13K
1038,所开薪资,4-8K
1039,所开薪资,8-13K·13薪
1040,所开薪资,8-13K
1041,所开薪资,6-11K
1042,所开薪资,8-13K
1043,所开薪资,10-15K
1044,所开薪资,6-11K
1045,所开薪资,8-13K
1046,所开薪资,8-12K
1047,所开薪资,10-15K·13薪
1048,所开薪资,7-14K
1049,所开薪资,11-18K
1050,所开薪资,8-13K
1051,所开薪资,6-11K
1052,所开薪资,6-11K
1053,所开薪资,8-13K
1054,所开薪资,10-15K
1055,所开薪资,9-12K
1056,所开薪资,7-11K
1057,所开薪资,7-12K
1058,所开薪资,10-15K
1059,所开薪资,10-15K·13薪
1060,所开薪资,15-20K
1061,所开薪资,8-12K
1062,所开薪资,9-14K
1063,所开薪资,7-11K
1064,所开薪资,10-15K
1065,所开薪资,9-14K
1066,所开薪资,14-15K
1067,所开薪资,6-11K·14薪
1068,所开薪资,10-14K
1069,所开薪资,10-14K·13薪
1070,所开薪资,9-14K·13薪
1071,所开薪资,8-13K
1072,所开薪资,7-12K
1073,所开薪资,6-11K
1074,所开薪资,9-13K
1075,所开薪资,13-18K
1076,所开薪资,6-11K·13薪
1077,所开薪资,11-16K
1078,所开薪资,7-12K
1079,所开薪资,8-12K
1080,所开薪资,8-12K
1081,所开薪资,9-14K
1082,所开薪资,12-13K
1083,所开薪资,8-12K·13薪
1084,所开薪资,7-12K
1085,所开薪资,9-12K
1086,所开薪资,7-12K
1087,所开薪资,13-19K
1088,所开薪资,8-13K
1089,所开薪资,10-12K
1090,所开薪资,8-13K
1091,所开薪资,8-12K
1092,所开薪资,10-15K
1093,所开薪资,12-15K
1094,所开薪资,7-12K
1095,所开薪资,10-15K
1096,所开薪资,8-12K
1097,所开薪资,12-13K
1098,所开薪资,10-15K
1099,所开薪资,9-12K
1100,所开薪资,8-13K
1101,所开薪资,10-15K
1102,所开薪资,10-15K
1103,所开薪资,9-11K
1104,所开薪资,15-18K
1105,所开薪资,12-16K
1106,所开薪资,8-13K
1107,所开薪资,10-15K
1108,所开薪资,8-13K
1109,所开薪资,10-15K
1110,所开薪资,10-11K
1111,所开薪资,8-11K
1112,所开薪资,6-11K
1113,所开薪资,11-19K
1114,所开薪资,12-15K
1115,所开薪资,10-15K
1116,所开薪资,10-11K
1117,所开薪资,8-13K·13薪
1118,所开薪资,14-15K·13薪
1119,所开薪资,10-15K
1120,所开薪资,8-13K
1121,所开薪资,19-25K·15薪
1122,所开薪资,15-20K·13薪
1123,所开薪资,13-20K
1124,所开薪资,8-12K
1125,所开薪资,8-12K
1126,所开薪资,8-13K
1127,所开薪资,8-13K·13薪
1128,所开薪资,13-24K
1129,所开薪资,14-16K
1130,所开薪资,10-15K
1131,所开薪资,7-12K·13薪
1132,所开薪资,8-13K
1133,所开薪资,6-11K
1134,所开薪资,8-13K
1135,所开薪资,10-15K·14薪
1136,所开薪资,15-25K
1137,所开薪资,12-20K·14薪
1138,所开薪资,6-11K
1139,所开薪资,7-12K·13薪
1140,所开薪资,8-13K
1141,所开薪资,6-11K
1142,所开薪资,10-15K·13薪
1143,所开薪资,6-11K
1144,所开薪资,10-15K
1145,所开薪资,8-12K
1146,所开薪资,10-14K
1147,所开薪资,10-15K
1148,所开薪资,10-15K·13薪
1149,所开薪资,12-18K
1150,所开薪资,12-16K
1151,所开薪资,6-11K
1152,所开薪资,10-15K·13薪
1153,所开薪资,10-15K
1154,所开薪资,8-12K
1155,所开薪资,9-12K
1156,所开薪资,10-13K·13薪
1157,所开薪资,10-15K
1158,所开薪资,10-13K
1159,所开薪资,12-16K
1160,所开薪资,8-12K·14薪
1161,所开薪资,15-25K
1162,所开薪资,10-15K
1163,所开薪资,12-24K
1164,所开薪资,7-12K
1165,所开薪资,13-18K·13薪
1166,所开薪资,9-14K·13薪
1167,所开薪资,16-20K
1168,所开薪资,10-15K
1169,所开薪资,11-16K
1170,所开薪资,10-15K·13薪
1171,所开薪资,13-25K
1172,所开薪资,10-15K
1173,所开薪资,10-15K
1174,所开薪资,10-15K
1175,所开薪资,12-20K
1176,所开薪资,11-18K·13薪
1177,所开薪资,8-13K
1178,所开薪资,12-15K
1179,所开薪资,11-15K
1180,所开薪资,10-14K
1181,所开薪资,8-13K
1182,所开薪资,12-20K
1183,所开薪资,10-15K
1184,所开薪资,10-15K·13薪
1185,所开薪资,12-20K
1186,所开薪资,8-13K
1187,所开薪资,15-20K
1188,所开薪资,17-18K
1189,所开薪资,9-11K·13薪
1190,所开薪资,12-14K
1191,所开薪资,10-15K
1192,所开薪资,11-18K
1193,所开薪资,11-16K
1194,所开薪资,13-18K
1195,所开薪资,11-15K
1196,所开薪资,6-11K
1197,所开薪资,11-16K
1198,所开薪资,10-15K
1199,所开薪资,15-25K
1200,所开薪资,8-13K
1201,所开薪资,15-17K
1202,所开薪资,8-12K
1203,所开薪资,12-15K
1204,所开薪资,11-18K
1205,所开薪资,8-11K
1206,所开薪资,10-15K
1207,所开薪资,10-15K
1208,所开薪资,10-11K
1209,所开薪资,11-21K
1210,所开薪资,6-11K
1211,所开薪资,9-12K
1212,所开薪资,7-12K
1213,所开薪资,15-20K
1214,所开薪资,9-14K
1215,所开薪资,10-15K
1216,所开薪资,9-14K·13薪
1217,所开薪资,8-12K·13薪
1218,所开薪资,8-13K
1219,所开薪资,8-13K
1220,所开薪资,15-16K
1221,所开薪资,8-13K
1222,所开薪资,8-12K·13薪
1223,所开薪资,10-14K
1224,所开薪资,12-20K·14薪
1225,所开薪资,10-14K
1226,所开薪资,8-12K
1227,所开薪资,8-13K·13薪
1228,所开薪资,10-15K
1229,所开薪资,6-11K
1230,所开薪资,7-12K·13薪
1231,所开薪资,6-11K
1232,所开薪资,8-12K
1233,所开薪资,9-14K
1234,所开薪资,7-12K
1235,所开薪资,9-12K·13薪
1236,所开薪资,8-13K
1237,所开薪资,9-11K
1238,所开薪资,6-11K
1239,所开薪资,8-13K
1240,所开薪资,8-12K
1241,所开薪资,10-15K
1242,所开薪资,7-12K·13薪
1243,所开薪资,8-13K
1244,所开薪资,9-11K
1245,所开薪资,10-11K
1246,所开薪资,12-24K
1247,所开薪资,7-12K
1248,所开薪资,17-20K
1249,所开薪资,8-13K
1250,所开薪资,15-22K
1251,所开薪资,9-14K
1252,所开薪资,8-12K
1253,所开薪资,8-11K
1254,所开薪资,12-16K
1255,所开薪资,18-35K·14薪
1256,所开薪资,14-17K
1257,所开薪资,8-13K
1258,所开薪资,7-12K
1259,所开薪资,10-13K
1260,所开薪资,15-20K·13薪
1261,所开薪资,15-23K·15薪
1262,所开薪资,12-20K
1263,所开薪资,13-16K
1264,所开薪资,12-20K
1265,所开薪资,12-14K
1266,所开薪资,8-12K
1267,所开薪资,10-15K·13薪
1268,所开薪资,8-13K
1269,所开薪资,13-17K·13薪
1270,所开薪资,10-15K
1271,所开薪资,10-15K
1272,所开薪资,7-12K·13薪
1273,所开薪资,18-22K·14薪
1274,所开薪资,15-25K
1275,所开薪资,8-13K
1276,所开薪资,8-13K
1277,所开薪资,10-15K·13薪
1278,所开薪资,16-20K
1279,所开薪资,17-18K
1280,所开薪资,13-15K
1281,所开薪资,10-15K
1282,所开薪资,17-18K
1283,所开薪资,13-17K
1284,所开薪资,13-15K
1285,所开薪资,10-15K
1286,所开薪资,13-16K
1287,所开薪资,8-13K
1288,所开薪资,10-15K·13薪
1289,所开薪资,12-18K·13薪
1290,所开薪资,10-12K
1291,所开薪资,10-15K
1292,所开薪资,10-15K
1293,所开薪资,15-18K
1294,所开薪资,11-18K·14薪
1295,所开薪资,14-17K
1296,所开薪资,6-11K·13薪
1297,所开薪资,18-22K
1298,所开薪资,11-21K
1299,所开薪资,25-30K
1300,所开薪资,18-22K·13薪
1301,所开薪资,14-23K·14薪
1302,所开薪资,15-25K
1303,所开薪资,14-28K
1304,所开薪资,15-25K
1305,所开薪资,13-21K
1306,所开薪资,15-22K·13薪
1307,所开薪资,12-24K
1308,所开薪资,18-22K
1309,所开薪资,11-22K·13薪
1310,所开薪资,16-22K
1311,所开薪资,15-25K·13薪
1312,所开薪资,19-25K·15薪
1313,所开薪资,15-25K·13薪
1314,所开薪资,15-23K·15薪
1315,所开薪资,15-30K
1316,所开薪资,15-22K
1317,所开薪资,15-25K
1318,所开薪资,15-26K
1319,所开薪资,12-24K
1320,所开薪资,20-40K·16薪
1321,所开薪资,15-25K
1322,所开薪资,21-22K
1323,所开薪资,15-23K
1324,所开薪资,15-25K
1325,所开薪资,20-25K
1326,所开薪资,16-21K
1327,所开薪资,18-35K·14薪
1328,所开薪资,15-25K
1329,所开薪资,19-22K·13薪
1330,所开薪资,15-30K
1331,所开薪资,14-26K
1332,所开薪资,14-22K
1333,所开薪资,15-25K
1334,所开薪资,16-22K
1335,所开薪资,20-40K
1336,所开薪资,15-22K·13薪
1337,所开薪资,20-30K·14薪
1338,所开薪资,13-25K
1339,所开薪资,15-22K
1340,所开薪资,11-22K·14薪
1341,所开薪资,15-30K·15薪
1342,所开薪资,20-30K
1343,所开薪资,11-22K·13薪
1344,所开薪资,20-22K
1345,所开薪资,15-21K
1346,所开薪资,15-25K·13薪
1347,所开薪资,15-25K
1348,所开薪资,16-30K
1349,所开薪资,20-21K
1350,所开薪资,11-22K
1351,所开薪资,15-30K·14薪
1352,所开薪资,20-25K
1353,所开薪资,20-25K
1354,所开薪资,15-25K
1355,所开薪资,17-28K·14薪
1356,所开薪资,40-70K·15薪
1357,所开薪资,18-30K
1358,所开薪资,14-28K
1359,所开薪资,18-25K
1360,所开薪资,11-22K
1361,所开薪资,13-26K·13薪
1362,所开薪资,20-21K
1363,所开薪资,20-25K·13薪
1364,所开薪资,15-25K·13薪
1365,所开薪资,15-25K
1366,所开薪资,30-40K
1367,所开薪资,20-25K
1368,所开薪资,15-26K·13薪
1369,所开薪资,30-50K·15薪
1370,所开薪资,20-21K·13薪
1371,所开薪资,15-23K
1372,所开薪资,15-23K
1373,所开薪资,20-25K
1374,所开薪资,20-25K·13薪
1375,所开薪资,18-30K·13薪
1376,所开薪资,24-40K
1377,所开薪资,15-25K
1378,所开薪资,20-24K
1379,所开薪资,17-23K·13薪
1380,所开薪资,20-35K
1381,所开薪资,14-25K·13薪
1382,所开薪资,11-22K·13薪
1383,所开薪资,20-40K
1384,所开薪资,20-25K
1385,所开薪资,16-21K
1386,所开薪资,15-25K
1387,所开薪资,15-23K
1388,所开薪资,15-25K
1389,所开薪资,18-25K·13薪
1390,所开薪资,30-35K·14薪
1391,所开薪资,15-22K
1392,所开薪资,14-25K·13薪
1393,所开薪资,15-25K
1394,所开薪资,20-30K
1395,所开薪资,15-23K
1396,所开薪资,20-30K
1397,所开薪资,15-25K·13薪
1398,所开薪资,20-35K·13薪
1399,所开薪资,16-25K
1400,所开薪资,15-30K
1401,所开薪资,15-25K
1402,所开薪资,20-25K·14薪
1403,所开薪资,15-25K
1404,所开薪资,14-28K
1405,所开薪资,20-21K
1406,所开薪资,20-30K
1407,所开薪资,18-30K·13薪
1408,所开薪资,16-21K
1409,所开薪资,15-23K
1410,所开薪资,20-21K
1411,所开薪资,20-35K
1412,所开薪资,20-30K·13薪
1413,所开薪资,15-30K·14薪
1414,所开薪资,11-22K
1415,所开薪资,20-25K·14薪
1416,所开薪资,11-22K
1417,所开薪资,14-22K
1418,所开薪资,20-22K
1419,所开薪资,20-25K
1420,所开薪资,15-25K
1421,所开薪资,20-25K·13薪
1422,所开薪资,25-28K
1423,所开薪资,15-25K·13薪
1424,所开薪资,15-30K
1425,所开薪资,15-25K
1426,所开薪资,12-22K
1427,所开薪资,18-23K·13薪
1428,所开薪资,11-22K·13薪
1429,所开薪资,20-30K·16薪
1430,所开薪资,13-25K
1431,所开薪资,20-23K·14薪
1432,所开薪资,15-30K·16薪
1433,所开薪资,20-40K·14薪
1434,所开薪资,20-30K·13薪
1435,所开薪资,20-21K
1436,所开薪资,15-30K
1437,所开薪资,30-45K·13薪
1438,所开薪资,20-30K
1439,所开薪资,15-30K
1440,所开薪资,14-22K·14薪
1441,所开薪资,16-22K
1442,所开薪资,13-22K
1443,所开薪资,20-30K·13薪
1444,所开薪资,15-25K
1445,所开薪资,18-21K·13薪
1446,所开薪资,20-30K·15薪
1447,所开薪资,22-30K·14薪
1448,所开薪资,17-25K
1449,所开薪资,15-30K
1450,所开薪资,15-25K
1451,所开薪资,20-21K
1452,所开薪资,12-22K·13薪
1453,所开薪资,15-25K·14薪
1454,所开薪资,25-50K·15薪
1455,所开薪资,14-25K
1456,所开薪资,18-35K
1457,所开薪资,16-26K
1458,所开薪资,15-25K·13薪
1459,所开薪资,20-40K·16薪
1460,所开薪资,12-24K
1461,所开薪资,12-24K
1462,所开薪资,15-25K
1463,所开薪资,12-22K
1464,所开薪资,20-30K·14薪
1465,所开薪资,11-22K
1466,所开薪资,15-22K
1467,所开薪资,15-24K
1468,所开薪资,11-22K·13薪
1469,所开薪资,15-25K
1470,所开薪资,15-21K·13薪
1471,所开薪资,16-22K
1472,所开薪资,18-21K·13薪
1473,所开薪资,18-25K·13薪
1474,所开薪资,15-25K
1475,所开薪资,20-29K·13薪
1476,所开薪资,12-24K
1477,所开薪资,20-21K
1478,所开薪资,20-28K
1479,所开薪资,16-25K
1480,所开薪资,18-25K·13薪
1481,所开薪资,18-25K
1482,所开薪资,12-22K
1483,所开薪资,11-22K
1484,所开薪资,11-22K
1485,所开薪资,15-25K
1486,所开薪资,14-24K
1487,所开薪资,16-25K
1488,所开薪资,20-21K
1489,所开薪资,16-24K·13薪
1490,所开薪资,20-21K
1491,所开薪资,15-25K
1492,所开薪资,15-30K
1493,所开薪资,15-30K
1494,所开薪资,20-30K
1495,所开薪资,12-22K·15薪
1496,所开薪资,30-45K·15薪
1497,所开薪资,15-25K
1498,所开薪资,15-30K·13薪
1499,所开薪资,12-24K
1500,所开薪资,15-25K·13薪
1501,所开薪资,15-22K
1502,所开薪资,15-23K
1503,所开薪资,14-22K
1504,所开薪资,11-22K
1505,所开薪资,15-22K
1506,所开薪资,15-25K
1507,所开薪资,15-25K·13薪
1508,所开薪资,15-25K
1509,所开薪资,16-24K
1510,所开薪资,15-30K·13薪
1511,所开薪资,15-24K
1512,所开薪资,18-22K
1513,所开薪资,18-26K
1514,所开薪资,11-22K
1515,所开薪资,16-25K
1516,所开薪资,11-22K
1517,所开薪资,12-24K
1518,所开薪资,12-24K
1519,所开薪资,30-55K·15薪
1520,所开薪资,25-40K
1521,所开薪资,15-25K·13薪
1522,所开薪资,15-28K·15薪
1523,所开薪资,15-28K
1524,所开薪资,14-21K·13薪
1525,所开薪资,12-24K·13薪
1526,所开薪资,15-25K·13薪
1527,所开薪资,15-25K
1528,所开薪资,15-30K
1529,所开薪资,15-28K
1530,所开薪资,15-30K·14薪
1531,所开薪资,20-25K
1532,所开薪资,15-25K
1533,所开薪资,15-30K·13薪
1534,所开薪资,12-24K·13薪
1535,所开薪资,20-30K
1536,所开薪资,15-25K
1537,所开薪资,15-30K
1538,所开薪资,25-28K
1539,所开薪资,15-25K
1540,所开薪资,20-30K
1541,所开薪资,15-25K
1542,所开薪资,12-21K
1543,所开薪资,15-25K·13薪
1544,所开薪资,15-25K·13薪
1545,所开薪资,20-30K·13薪
1546,所开薪资,15-25K
1547,所开薪资,18-26K·13薪
1548,所开薪资,15-30K
1549,所开薪资,20-25K
1550,所开薪资,15-30K
1551,所开薪资,15-25K
1552,所开薪资,12-22K·13薪
1553,所开薪资,11-22K
1554,所开薪资,15-30K·13薪
1555,所开薪资,15-25K
1556,所开薪资,13-26K
1557,所开薪资,12-24K
1558,所开薪资,15-25K
1559,所开薪资,12-24K·13薪
1560,所开薪资,15-30K·13薪
1561,所开薪资,15-25K
1562,所开薪资,20-25K
1563,所开薪资,2-3K
1564,所开薪资,2-4K
1565,所开薪资,2-4K
1566,所开薪资,2-3K
1567,所开薪资,1-6K
1568,所开薪资,2-4K
1569,所开薪资,2-3K
1570,所开薪资,2-6K
1571,所开薪资,2-5K
1572,所开薪资,2-5K
1573,所开薪资,2-3K
1574,所开薪资,2-3K
1575,所开薪资,2-3K
1576,所开薪资,2-5K
1577,所开薪资,2-4K
1578,所开薪资,2-3K
1579,所开薪资,2-5K
1580,所开薪资,2-5K
1581,所开薪资,1-2K
1582,所开薪资,2-3K
1583,所开薪资,2-5K
1584,所开薪资,2-4K
1585,所开薪资,2-4K
1586,所开薪资,1-2K
1587,所开薪资,2-7K
1588,所开薪资,2-6K
1589,所开薪资,2-4K
1590,所开薪资,2-3K
1591,所开薪资,2-3K
1592,所开薪资,2-4K·13薪
1593,所开薪资,1-6K
1594,所开薪资,2-6K
1595,所开薪资,2-4K
1596,所开薪资,2-4K·13薪
1597,所开薪资,2-7K
1598,所开薪资,2-3K
1599,所开薪资,2-4K
1600,所开薪资,2-3K
1601,所开薪资,2-6K
1602,所开薪资,2-5K
1603,所开薪资,2-4K
1604,所开薪资,2-3K
1605,所开薪资,2-4K
1606,所开薪资,2-3K·14薪
1607,所开薪资,1-2K
1608,所开薪资,2-4K·13薪
1609,所开薪资,2-3K
1610,所开薪资,2-4K
1611,所开薪资,2-4K
1612,所开薪资,1-3K
1613,所开薪资,2-3K
1614,所开薪资,2-4K
1615,所开薪资,2-5K
1616,所开薪资,2-7K
1617,所开薪资,2-4K
1618,所开薪资,2-5K
1619,所开薪资,2-4K
1620,所开薪资,2-3K
1621,所开薪资,2-6K
1622,所开薪资,1-2K
1623,所开薪资,2-3K
1624,所开薪资,2-4K
1625,所开薪资,2-4K
1626,所开薪资,2-3K
1627,所开薪资,2-7K
1628,所开薪资,2-5K
1629,所开薪资,2-3K
1630,所开薪资,2-5K
1631,所开薪资,2-5K
1632,所开薪资,2-5K
1633,所开薪资,2-5K
1634,所开薪资,2-4K
1635,所开薪资,2-7K
1636,所开薪资,1-6K
1637,所开薪资,2-4K
1638,所开薪资,2-3K
1639,所开薪资,2-3K
1640,所开薪资,2-6K
1641,所开薪资,2-6K
1642,所开薪资,2-6K
1643,所开薪资,2-3K
1644,所开薪资,2-4K
1645,所开薪资,2-5K
1646,所开薪资,1-2K
1647,所开薪资,2-4K
1648,所开薪资,2-7K
1649,所开薪资,2-5K
1650,所开薪资,1-3K
1651,所开薪资,2-5K
1652,所开薪资,2-5K
1653,所开薪资,2-5K
1654,所开薪资,2-7K
1655,所开薪资,2-7K
1656,所开薪资,2-3K
1657,所开薪资,2-3K
1658,所开薪资,2-7K
1659,所开薪资,1-6K
1660,所开薪资,2-3K
1661,所开薪资,2-4K
1662,所开薪资,2-3K
1663,所开薪资,2-3K
1664,所开薪资,2-4K
1665,所开薪资,2-7K
1666,所开薪资,2-5K
1667,所开薪资,2-5K
1668,所开薪资,1-6K
1669,所开薪资,2-5K
1670,所开薪资,2-4K
1671,所开薪资,2-3K
1672,所开薪资,2-7K
1673,所开薪资,2-3K
1674,所开薪资,2-4K
1675,所开薪资,2-3K
1676,所开薪资,2-4K
1677,所开薪资,2-3K
1678,所开薪资,2-4K
1679,所开薪资,2-3K
1680,所开薪资,2-5K
1681,所开薪资,2-5K
1682,所开薪资,2-3K
1683,所开薪资,2-5K
1684,所开薪资,2-3K
1685,所开薪资,2-3K
1686,所开薪资,2-7K
1687,所开薪资,2-3K
1688,所开薪资,2-3K
1689,所开薪资,2-4K
1690,所开薪资,2-3K
1691,所开薪资,2-4K
1692,所开薪资,2-4K
1693,所开薪资,2-7K
1694,所开薪资,2-3K
1695,所开薪资,2-5K
1696,所开薪资,2-3K
1697,所开薪资,2-4K
1698,所开薪资,2-3K
1699,所开薪资,1-6K
1700,所开薪资,2-5K
1701,所开薪资,2-4K
1702,所开薪资,2-4K
1703,所开薪资,2-4K
1704,所开薪资,2-3K
1705,所开薪资,1-2K
1706,所开薪资,2-7K
1707,所开薪资,2-4K
1708,所开薪资,2-5K
1709,所开薪资,2-7K
1710,所开薪资,2-4K
1711,所开薪资,2-3K
1712,所开薪资,2-3K
1713,所开薪资,2-4K
1714,所开薪资,2-6K
1715,所开薪资,2-5K
1716,所开薪资,2-4K
1717,所开薪资,2-5K
1718,所开薪资,2-7K
1719,所开薪资,2-7K
1720,所开薪资,2-4K
1721,所开薪资,2-5K
1722,所开薪资,2-4K
1723,所开薪资,2-6K
1724,所开薪资,2-5K
1725,所开薪资,1-2K
1726,所开薪资,1-2K
1727,所开薪资,2-3K
1728,所开薪资,2-4K
1729,所开薪资,2-6K
1730,所开薪资,2-4K
1731,所开薪资,2-5K
1732,所开薪资,2-5K
1733,所开薪资,2-6K
1734,所开薪资,2-5K
1735,所开薪资,2-3K
1736,所开薪资,2-4K
1737,所开薪资,2-4K
1738,所开薪资,2-5K
1739,所开薪资,2-3K
1740,所开薪资,2-4K
1741,所开薪资,2-3K
1742,所开薪资,1-2K
1743,所开薪资,2-7K
1744,所开薪资,1-2K
1745,所开薪资,2-4K
1746,所开薪资,2-3K
1747,所开薪资,2-4K
1748,所开薪资,2-3K
1749,所开薪资,2-5K
1750,所开薪资,2-3K
1751,所开薪资,2-4K
1752,所开薪资,1-2K
1753,所开薪资,2-3K
1754,所开薪资,2-7K
1755,所开薪资,2-3K
1756,所开薪资,2-4K
1757,所开薪资,2-5K
1758,所开薪资,2-6K
1759,所开薪资,2-5K
1760,所开薪资,2-4K
1761,所开薪资,2-7K
1762,所开薪资,2-3K
1763,所开薪资,2-4K
1764,所开薪资,1-6K
1765,所开薪资,2-3K
1766,所开薪资,2-4K
1767,所开薪资,1-4K
1768,所开薪资,2-4K
1769,所开薪资,2-7K
1770,所开薪资,2-4K
1771,所开薪资,2-4K
1772,所开薪资,2-5K
1773,所开薪资,2-3K
1774,所开薪资,2-5K
1775,所开薪资,2-4K
1776,所开薪资,2-4K
1777,所开薪资,2-5K·13薪
1778,所开薪资,2-5K
1779,所开薪资,2-5K
1780,所开薪资,2-3K
1781,所开薪资,2-6K
1782,所开薪资,2-3K
1783,所开薪资,2-5K
1784,所开薪资,2-6K
1785,所开薪资,2-3K
1786,所开薪资,2-6K
1787,所开薪资,2-3K
1788,所开薪资,1-3K
1789,所开薪资,2-3K
1790,所开薪资,2-3K
1791,所开薪资,2-5K
1792,所开薪资,2-3K
1793,所开薪资,2-7K
1794,所开薪资,2-5K
1795,所开薪资,2-5K
1796,所开薪资,2-6K
1797,所开薪资,2-4K
1798,所开薪资,2-4K
1799,所开薪资,2-3K
1800,所开薪资,2-4K
1801,所开薪资,2-3K
1802,所开薪资,2-3K
1803,所开薪资,2-7K
1804,所开薪资,2-7K
1805,所开薪资,2-3K
1806,所开薪资,1-6K
1807,所开薪资,2-5K
1808,所开薪资,2-3K
1809,所开薪资,2-6K
1810,所开薪资,2-4K
1811,所开薪资,2-7K
1812,所开薪资,2-4K
1813,所开薪资,2-6K
1814,所开薪资,2-6K
1815,所开薪资,2-3K
1816,所开薪资,2-3K
1817,所开薪资,2-3K
1818,所开薪资,2-3K
1819,所开薪资,1-2K
1820,所开薪资,2-3K
1821,所开薪资,2-4K
1822,所开薪资,1-2K
1823,所开薪资,1-2K
1824,所开薪资,2-4K
1825,所开薪资,2-3K
1826,所开薪资,1-4K
1827,所开薪资,1-6K
1828,所开薪资,3-6K
1829,所开薪资,3-4K
1830,所开薪资,3-5K
1831,所开薪资,4-5K
1832,所开薪资,3-7K·13薪
1833,所开薪资,3-4K
1834,所开薪资,2-4K
1835,所开薪资,3-4K
1836,所开薪资,4-6K·13薪
1837,所开薪资,4-8K
1838,所开薪资,3-6K
1839,所开薪资,3-4K
1840,所开薪资,3-5K
1841,所开薪资,3-5K·13薪
1842,所开薪资,4-8K
1843,所开薪资,4-5K
1844,所开薪资,4-6K
1845,所开薪资,3-4K
1846,所开薪资,4-8K·13薪
1847,所开薪资,3-4K
1848,所开薪资,4-5K·13薪
1849,所开薪资,3-4K
1850,所开薪资,4-5K
1851,所开薪资,4-5K
1852,所开薪资,4-5K
1853,所开薪资,3-6K
1854,所开薪资,4-6K
1855,所开薪资,4-6K·13薪
1856,所开薪资,3-4K
1857,所开薪资,3-5K
1858,所开薪资,3-5K
1859,所开薪资,4-8K
1860,所开薪资,3-4K
1861,所开薪资,3-5K
1862,所开薪资,3-4K
1863,所开薪资,4-6K
1864,所开薪资,3-5K
1865,所开薪资,4-9K·13薪
1866,所开薪资,4-8K
1867,所开薪资,4-7K
1868,所开薪资,2-4K
1869,所开薪资,3-4K
1870,所开薪资,4-5K
1871,所开薪资,4-9K
1872,所开薪资,4-6K
1873,所开薪资,4-8K
1874,所开薪资,3-4K
1875,所开薪资,3-8K
1876,所开薪资,4-6K
1877,所开薪资,4-6K
1878,所开薪资,4-6K
1879,所开薪资,4-5K
1880,所开薪资,3-5K
1881,所开薪资,3-4K
1882,所开薪资,3-6K
1883,所开薪资,3-6K
1884,所开薪资,4-9K
1885,所开薪资,3-4K
1886,所开薪资,4-9K
1887,所开薪资,3-6K
1888,所开薪资,4-7K
1889,所开薪资,3-5K
