id,Predicate,Object
6803,技能要求,javascript
6803,技能要求,qt
6803,技能要求,socket
6803,技能要求,stl
6803,知识要求,通信
6803,素养要求,沟通
6803,素养要求,团队
6803,素养要求,协作
6803,公司名称,高视科技（苏州）有限公司
6803,城市,苏州
6803,职位名称,高级软件工程师
6803,职位类别,软件工程师
6803,是否实习,全职
6803,薪资,16-26K·13薪
6803,学历要求,硕士
6804,技能要求,调试
6804,技能要求,优化
6804,知识要求,软件工程
6804,知识要求,算法
6804,知识要求,硬件
6804,素养要求,独立
6804,公司名称,安徽中科光电色选机械有限公司
6804,城市,合肥
6804,职位名称,FPGA软件工程师
6804,职位类别,软件工程师
6804,是否实习,全职
6804,薪资,17-30K
6804,学历要求,硕士
6805,技能要求,调试
6805,知识要求,电路
6805,知识要求,硬件
6805,素养要求,配合
6805,公司名称,众瑞充（江苏）新能源科技有限公司
6805,城市,苏州
6805,职位名称,高级软件工程师
6805,职位类别,软件工程师
6805,是否实习,全职
6805,薪资,15-30K
6805,学历要求,硕士
6806,技能要求,3D
6806,技能要求,c
6806,知识要求,ip
6806,知识要求,计算机
6806,知识要求,控制
6806,知识要求,算法
6806,素养要求,独立
6806,素养要求,分析
6806,公司名称,苏州希盟科技股份有限公司
6806,城市,苏州
6806,职位名称,喷墨软件工程师
6806,职位类别,软件工程师
6806,是否实习,全职
6806,薪资,15-25K
6806,学历要求,硕士
6807,技能要求,c
6807,技能要求,qt
6807,技能要求,socket
6807,技能要求,调试
6807,知识要求,ip
6807,知识要求,tcp
6807,知识要求,控制
6807,知识要求,软件工程
6807,知识要求,算法
6807,知识要求,自动化
6807,素养要求,分析
6807,公司名称,苏州铂电智能装备有限公司
6807,城市,苏州
6807,职位名称,高级软件工程师
6807,职位类别,软件工程师
6807,是否实习,全职
6807,薪资,28-45K
6807,学历要求,硕士
6808,技能要求,matlab
6808,技能要求,调试
6808,知识要求,操作系统
6808,知识要求,计算机
6808,知识要求,控制
6808,知识要求,软件工程
6808,公司名称,北京中科宇航技术有限公司
6808,城市,北京
6808,职位名称,仿真软件工程师
6808,职位类别,软件工程师
6808,是否实习,全职
6808,薪资,35-50K
6808,学历要求,硕士
6809,技能要求,dsp
6809,技能要求,调试
6809,公司名称,深圳市德兰明海科技有限公司
6809,城市,惠州
6809,职位名称,DSP软件工程师
6809,职位类别,软件工程师
6809,是否实习,全职
6809,薪资,15-25K
6809,学历要求,硕士
6810,技能要求,arm
6810,技能要求,c语言
6810,技能要求,freertos
6810,技能要求,调试
6810,技能要求,优化
6810,知识要求,操作系统
6810,知识要求,计算机
6810,知识要求,通信
6810,知识要求,自动化
6810,公司名称,港航科（深圳）空间技术有限公司
6810,城市,深圳
6810,职位名称,星务软件工程师
6810,职位类别,软件工程师
6810,是否实习,全职
6810,薪资,25-45K
6810,学历要求,硕士
6811,技能要求,linux
6811,技能要求,qt
6811,技能要求,stl
6811,知识要求,操作系统
6811,知识要求,控制
6811,知识要求,数据结构
6811,知识要求,算法
6811,素养要求,逻辑
6811,素养要求,适应
6811,公司名称,北京辐全智能科技股份有限公司
6811,城市,北京
6811,职位名称,高级软件工程师
6811,职位类别,软件工程师
6811,是否实习,全职
6811,薪资,20-30K
6811,学历要求,硕士
6812,知识要求,自动化
6812,素养要求,管理
6812,公司名称,江苏征途电气科技有限公司
6812,城市,南京
6812,职位名称,软件项目经理/资深软件开发工程师
6812,职位类别,软件工程师
6812,是否实习,全职
6812,薪资,25-35K·14薪
6812,学历要求,硕士
6813,技能要求,c
6813,技能要求,调试
6813,技能要求,项目管理
6813,知识要求,计算机
6813,知识要求,通信
6813,素养要求,独立
6813,素养要求,分析
6813,素养要求,沟通
6813,素养要求,抗压
6813,素养要求,团队
6813,公司名称,合肥中科采象科技有限公司
6813,城市,合肥
6813,职位名称,高级软件工程师
6813,职位类别,软件工程师
6813,是否实习,全职
6813,薪资,20-40K·14薪
6813,学历要求,硕士
6814,技能要求,api
6814,技能要求,qt
6814,技能要求,ui
6814,知识要求,计算机
6814,知识要求,面向对象
6814,知识要求,软件工程
6814,知识要求,通信
6814,素养要求,沟通
6814,素养要求,管理
6814,素养要求,抗压
6814,素养要求,学习能力
6814,公司名称,成都中科微信息技术研究院有限公司
6814,城市,成都
6814,职位名称,高级软件工程师
6814,职位类别,软件工程师
6814,是否实习,全职
6814,薪资,18-30K·14薪
6814,学历要求,硕士
6815,技能要求,c语言
6815,技能要求,ps
6815,知识要求,电路
6815,知识要求,控制
6815,知识要求,算法
6815,素养要求,独立
6815,素养要求,分析
6815,素养要求,管理
6815,素养要求,学习能力
6815,公司名称,杭州蔚斯博系统科技有限公司
6815,城市,杭州
6815,职位名称,电源软件工程师
6815,职位类别,软件工程师
6815,是否实习,全职
6815,薪资,18-28K
6815,学历要求,硕士
6816,技能要求,5G
6816,技能要求,调试
6816,知识要求,计算机
6816,知识要求,软件工程
6816,知识要求,通信
6816,素养要求,分析
6816,素养要求,沟通
6816,素养要求,管理
6816,素养要求,积极
6816,素养要求,逻辑
6816,素养要求,团队
6816,素养要求,协作
6816,公司名称,宸芯科技股份有限公司
6816,城市,上海
6816,职位名称,协议软件工程师
6816,职位类别,软件工程师
6816,是否实习,全职
6816,薪资,15-30K·18薪
6816,学历要求,硕士
6817,技能要求,python
6817,技能要求,shell
6817,技能要求,部署
6817,技能要求,优化
6817,知识要求,计算机
6817,知识要求,通信
6817,素养要求,分析
6817,素养要求,沟通
6817,素养要求,合作
6817,素养要求,团队
6817,素养要求,学习能力
6817,公司名称,四川恒湾科技有限公司
6817,城市,北京
6817,职位名称,C++软件工程师（APP)-北京(J10037)
6817,职位类别,C++
6817,是否实习,全职
6817,薪资,15-25K
6817,学历要求,硕士
6818,技能要求,dsp
6818,技能要求,mcu
6818,技能要求,stl
6818,技能要求,STM32
6818,知识要求,控制
6818,知识要求,通信
6818,公司名称,深圳市首航新能源股份有限公司
6818,城市,上海
6818,职位名称,高级控制软件工程师
6818,职位类别,软件工程师
6818,是否实习,全职
6818,薪资,20-40K·15薪
6818,学历要求,硕士
6819,技能要求,c
6819,技能要求,linux
6819,技能要求,项目经验
6819,知识要求,计算机
6819,知识要求,算法
6819,知识要求,自动化
6819,素养要求,合作
6819,素养要求,团队
6819,公司名称,湖北久之洋信息科技有限公司
6819,城市,武汉
6819,职位名称,软件工程师（ARM方向）
6819,职位类别,软件工程师
6819,是否实习,全职
6819,薪资,15-25K·14薪
6819,学历要求,硕士
6820,技能要求,5G
6820,技能要求,python
6820,技能要求,vpn
6820,知识要求,ip
6820,知识要求,tcp
6820,知识要求,vpn
6820,知识要求,计算机
6820,知识要求,通信
6820,知识要求,网络协议
6820,素养要求,管理
6820,素养要求,积极
6820,公司名称,锐捷网络股份有限公司
6820,城市,福州
6820,职位名称,软件开发工程师——面向留学生
6820,职位类别,软件工程师
6820,是否实习,全职
6820,薪资,20-30K
6820,学历要求,硕士
6821,技能要求,5G
6821,技能要求,ai
6821,技能要求,c
6821,技能要求,cpu
6821,技能要求,git
6821,技能要求,gpu
6821,技能要求,python
6821,技能要求,shell
6821,技能要求,stl
6821,技能要求,verilog
6821,技能要求,优化
6821,知识要求,ip
6821,知识要求,硬件
6821,素养要求,分析
6821,素养要求,合作
6821,素养要求,积极
6821,素养要求,热情
6821,素养要求,团队
6821,素养要求,学习能力
6821,公司名称,瞬曜电子科技（上海）有限公司
6821,城市,北京
6821,职位名称,EDA工具软件开发工程师(A8283)
6821,职位类别,软件工程师
6821,是否实习,全职
6821,薪资,40-65K·13薪
6821,学历要求,硕士
6822,技能要求,cad
6822,技能要求,python
6822,知识要求,电路
6822,知识要求,计算机
6822,知识要求,软件工程
6822,知识要求,算法
6822,知识要求,硬件
6822,素养要求,独立
6822,素养要求,沟通
6822,素养要求,合作
6822,素养要求,积极
6822,素养要求,配合
6822,素养要求,学习能力
6822,公司名称,金竟（广州）科技有限责任公司
6822,城市,北京
6822,职位名称,软件开发工程师（图形处理和算法开发方向）
6822,职位类别,算法
6822,是否实习,全职
6822,薪资,13-25K
6822,学历要求,硕士
6823,技能要求,android
6823,技能要求,c
6823,技能要求,c语言
6823,技能要求,linux
6823,技能要求,ps
6823,技能要求,调试
6823,素养要求,分析
6823,素养要求,学习能力
6823,公司名称,秋懿（北京）传媒科技有限公司
6823,城市,北京
6823,职位名称,高级软件工程师
6823,职位类别,软件工程师
6823,是否实习,全职
6823,薪资,16-24K
6823,学历要求,硕士
6824,技能要求,c
6824,技能要求,cuda
6824,技能要求,c语言
6824,技能要求,matlab
6824,技能要求,python
6824,知识要求,算法
6824,素养要求,独立
6824,素养要求,分析
6824,素养要求,逻辑
6824,公司名称,深圳北芯生命科技股份有限公司
6824,城市,深圳
6824,职位名称,算法软件工程师
6824,职位类别,算法
6824,是否实习,全职
6824,薪资,20-40K·14薪
6824,学历要求,硕士
6825,知识要求,算法
6825,公司名称,深圳市神武传感器有限公司
6825,城市,深圳
6825,职位名称,微波软件工程师
6825,职位类别,软件工程师
6825,是否实习,全职
6825,薪资,17-30K
6825,学历要求,硕士
6826,技能要求,c语言
6826,技能要求,调试
6826,知识要求,操作系统
6826,知识要求,控制
6826,知识要求,面向对象
6826,知识要求,软件工程
6826,公司名称,浙江电驱动创新中心有限公司
6826,城市,宁波
6826,职位名称,高级软件工程师
6826,职位类别,软件工程师
6826,是否实习,全职
6826,薪资,25-30K·13薪
6826,学历要求,硕士
6827,技能要求,c
6827,技能要求,linux
6827,技能要求,python
6827,技能要求,部署
6827,知识要求,操作系统
6827,知识要求,计算机
6827,知识要求,通信
6827,知识要求,自动化
6827,素养要求,管理
6827,公司名称,上海英恒电子有限公司
6827,城市,上海
6827,职位名称,软件工程师（Linux）
6827,职位类别,软件工程师
6827,是否实习,全职
6827,薪资,17-30K·15薪
6827,学历要求,硕士
6828,技能要求,c语言
6828,技能要求,mvvm
6828,技能要求,mysql
6828,技能要求,oracle
6828,技能要求,server
6828,技能要求,sql
6828,技能要求,数据库
6828,知识要求,软件工程
6828,素养要求,团队
6828,素养要求,协作
6828,公司名称,上海剑平动平衡机制造有限公司
6828,城市,上海
6828,职位名称,c#软件工程师
6828,职位类别,软件工程师
6828,是否实习,全职
6828,薪资,15-30K·13薪
6828,学历要求,硕士
6829,技能要求,matlab
6829,知识要求,机械
6829,知识要求,控制
6829,知识要求,自动化
6829,素养要求,沟通
6829,素养要求,合作
6829,素养要求,抗压
6829,素养要求,团队
6829,公司名称,上海零一汽车科技有限公司
6829,城市,上海
6829,职位名称,底盘控制软件工程师
6829,职位类别,软件工程师
6829,是否实习,全职
6829,薪资,30-50K·15薪
6829,学历要求,硕士
6830,技能要求,android
6830,技能要求,dsp
6830,技能要求,linux
6830,技能要求,ps
6830,技能要求,调试
6830,知识要求,计算机
6830,知识要求,算法
6830,知识要求,通信
6830,知识要求,自动化
6830,素养要求,分析
6830,素养要求,沟通
6830,素养要求,合作
6830,公司名称,展讯通信（上海）有限公司
6830,城市,上海
6830,职位名称,Audio音频软件工程师
6830,职位类别,软件工程师
6830,是否实习,全职
6830,薪资,30-60K·15薪
6830,学历要求,硕士
6831,技能要求,opengl
6831,技能要求,ps
6831,技能要求,qt
6831,知识要求,计算机
6831,知识要求,面向对象
6831,知识要求,微电子
6831,素养要求,按时
6831,素养要求,独立
6831,素养要求,沟通
6831,素养要求,合作
6831,素养要求,团队
6831,公司名称,芯和半导体科技（上海）股份有限公司
6831,城市,西安
6831,职位名称,高级软件开发工程师（C++/QT）
6831,职位类别,C++
6831,是否实习,全职
6831,薪资,20-40K·14薪
6831,学历要求,硕士
6832,技能要求,linux
6832,技能要求,调试
6832,技能要求,优化
6832,技能要求,项目经验
6832,知识要求,电路
6832,知识要求,计算机
6832,知识要求,软件工程
6832,知识要求,算法
6832,素养要求,分析
6832,素养要求,团队
6832,公司名称,深圳国微芯科技有限公司
6832,城市,深圳
6832,职位名称,软件工程师（C++）
6832,职位类别,C++
6832,是否实习,全职
6832,薪资,19-25K·14薪
6832,学历要求,硕士
6833,技能要求,c
6833,技能要求,matlab
6833,知识要求,操作系统
6833,知识要求,计算机
6833,知识要求,软件工程
6833,素养要求,创新
6833,素养要求,独立
6833,公司名称,微创投资控股有限公司
6833,城市,深圳
6833,职位名称,系统软件工程师
6833,职位类别,软件工程师
6833,是否实习,全职
6833,薪资,25-30K·14薪
6833,学历要求,硕士
6834,技能要求,3D
6834,技能要求,c
6834,技能要求,cuda
6834,技能要求,gpu
6834,技能要求,opencv
6834,技能要求,opengl
6834,技能要求,python
6834,技能要求,web
6834,知识要求,计算机
6834,知识要求,算法
6834,素养要求,分析
6834,公司名称,南京瑞德医疗科技有限公司
6834,城市,南京
6834,职位名称,算法软件工程师
6834,职位类别,算法
6834,是否实习,全职
6834,薪资,20-35K
6834,学历要求,硕士
6835,技能要求,dsp
6835,技能要求,mcu
6835,技能要求,调试
6835,知识要求,控制
6835,知识要求,算法
6835,素养要求,独立
6835,素养要求,沟通
6835,素养要求,合作
6835,素养要求,团队
6835,公司名称,上海镌极特种设备有限公司
6835,城市,上海
6835,职位名称,伺服软件工程师
6835,职位类别,软件工程师
6835,是否实习,全职
6835,薪资,15-25K·13薪
6835,学历要求,硕士
6836,技能要求,c
6836,技能要求,ui
6836,技能要求,优化
6836,知识要求,机械
6836,知识要求,计算机
6836,知识要求,控制
6836,知识要求,自动化
6836,素养要求,分析
6836,素养要求,管理
6836,素养要求,配合
6836,素养要求,团队
6836,公司名称,博世（中国）投资有限公司
6836,城市,苏州
6836,职位名称,自动驾驶软件开发工程师_VMC-BCSC
6836,职位类别,软件工程师
6836,是否实习,全职
6836,薪资,15-25K·15薪
6836,学历要求,硕士
6837,技能要求,matlab
6837,技能要求,simulink
6837,技能要求,调试
6837,知识要求,控制
6837,公司名称,中仿智能科技（上海）股份有限公司
6837,城市,上海
6837,职位名称,飞行仿真软件工程师
6837,职位类别,软件工程师
6837,是否实习,全职
6837,薪资,18-25K
6837,学历要求,硕士
6838,技能要求,c
6838,技能要求,cad
6838,技能要求,linux
6838,技能要求,ps
6838,技能要求,qt
6838,技能要求,六级
6838,技能要求,英语
6838,技能要求,优化
6838,知识要求,机械
6838,知识要求,计算机
6838,知识要求,面向对象
6838,知识要求,软件工程
6838,素养要求,分析
6838,素养要求,沟通
6838,素养要求,合作
6838,素养要求,团队
6838,公司名称,中软国际科技服务有限公司
6838,城市,深圳
6838,职位名称,高级c++软件工程师
6838,职位类别,C++
6838,是否实习,全职
6838,薪资,30-60K
6838,学历要求,硕士
6839,技能要求,ai
6839,技能要求,dsp
6839,技能要求,socket
6839,技能要求,优化
6839,知识要求,ip
6839,知识要求,tcp
6839,知识要求,计算机
6839,知识要求,通信
6839,知识要求,网络协议
6839,知识要求,自动化
6839,素养要求,分析
6839,公司名称,英乐飞半导体（广州）有限公司
6839,城市,广州
6839,职位名称,音频投射软件工程师
6839,职位类别,软件工程师
6839,是否实习,全职
6839,薪资,16-30K·15薪
6839,学历要求,硕士
6840,技能要求,部署
6840,技能要求,优化
6840,技能要求,项目经验
6840,知识要求,计算机
6840,知识要求,控制
6840,知识要求,算法
6840,知识要求,通信
6840,素养要求,沟通
6840,公司名称,探步科技（上海）有限公司
6840,城市,上海
6840,职位名称,资深应用软件工程师
6840,职位类别,软件工程师
6840,是否实习,全职
6840,薪资,25-50K
6840,学历要求,硕士
6841,技能要求,3D
6841,技能要求,java
6841,技能要求,matlab
6841,技能要求,opencv
6841,技能要求,python
6841,技能要求,tensorflow
6841,知识要求,电路
6841,知识要求,算法
6841,知识要求,通信
6841,知识要求,微电子
6841,知识要求,自动化
6841,素养要求,分析
6841,公司名称,常州联力自动化科技有限公司
6841,城市,常州
6841,职位名称,图像软件工程师
6841,职位类别,软件工程师
6841,是否实习,全职
6841,薪资,20-30K·14薪
6841,学历要求,硕士
6842,素养要求,独立
6842,素养要求,分析
6842,素养要求,沟通
6842,素养要求,逻辑
6842,素养要求,团队
6842,公司名称,北京航天遥感国际科技发展有限公司
6842,城市,北京
6842,职位名称,GIS软件工程师
6842,职位类别,软件工程师
6842,是否实习,全职
6842,薪资,12-24K
6842,学历要求,硕士
6843,知识要求,机械
6843,知识要求,控制
6843,公司名称,遨博（江苏）机器人有限公司
6843,城市,北京
6843,职位名称,ROS软件工程师
6843,职位类别,软件工程师
6843,是否实习,全职
6843,薪资,20-30K
6843,学历要求,硕士
6844,技能要求,java
6844,技能要求,linux
6844,技能要求,qt
6844,技能要求,windows
6844,知识要求,机械
6844,知识要求,计算机
6844,知识要求,控制
6844,知识要求,自动化
6844,素养要求,分析
6844,素养要求,团队
6844,公司名称,上海优爱宝智能机器人科技股份有限公司
6844,城市,嘉兴
6844,职位名称,C++软件工程师
6844,职位类别,C++
6844,是否实习,全职
6844,薪资,12-24K
6844,学历要求,硕士
6845,技能要求,数据分析
6845,知识要求,计算机
6845,知识要求,控制
6845,知识要求,面向对象
6845,知识要求,算法
6845,素养要求,创新
6845,素养要求,合作
6845,素养要求,逻辑
6845,素养要求,团队
6845,公司名称,深圳市睿达科技有限公司
6845,城市,深圳
6845,职位名称,C++软件工程师
6845,职位类别,C++
6845,是否实习,全职
6845,薪资,20-30K
6845,学历要求,硕士
6846,技能要求,c
6846,技能要求,c语言
6846,技能要求,linux
6846,技能要求,pcie
6846,技能要求,usb
6846,技能要求,调试
6846,技能要求,优化
6846,知识要求,操作系统
6846,知识要求,计算机
6846,素养要求,沟通
6846,素养要求,管理
6846,素养要求,合作
6846,公司名称,深圳市佳美智创科技有限公司
6846,城市,深圳
6846,职位名称,linux软件工程师
6846,职位类别,软件工程师
6846,是否实习,全职
6846,薪资,40-70K
6846,学历要求,硕士
6847,技能要求,c
6847,技能要求,verilog
6847,知识要求,数据结构
6847,知识要求,算法
6847,素养要求,管理
6847,公司名称,上海华大九天信息科技有限公司
6847,城市,上海
6847,职位名称,C++软件工程师（DB）
6847,职位类别,C++
6847,是否实习,全职
6847,薪资,20-40K·15薪
6847,学历要求,硕士
6848,技能要求,c
6848,技能要求,python
6848,技能要求,调试
6848,知识要求,机械
6848,知识要求,计算机
6848,知识要求,控制
6848,知识要求,算法
6848,知识要求,硬件
6848,知识要求,自动化
6848,素养要求,沟通
6848,素养要求,合作
6848,素养要求,敬业
6848,素养要求,逻辑
6848,素养要求,团队
6848,素养要求,执行力
6848,公司名称,"
季华实验室
"
6848,城市,佛山
6848,职位名称,机器人软件工程师
6848,职位类别,软件工程师
6848,是否实习,全职
6848,薪资,18-25K
6848,学历要求,硕士
6849,技能要求,ui
6849,公司名称,成都中嘉微视科技有限公司
6849,城市,成都
6849,职位名称,高级视觉软件工程师
6849,职位类别,软件工程师
6849,是否实习,全职
6849,薪资,20-30K
6849,学历要求,硕士
6850,技能要求,c
6850,技能要求,c语言
6850,技能要求,linux
6850,知识要求,计算机
6850,知识要求,自动化
6850,素养要求,沟通
6850,素养要求,团队
6850,素养要求,学习能力
6850,公司名称,苏州博理新材料科技有限公司
6850,城市,苏州
6850,职位名称,C/C++软件工程师
6850,职位类别,C++
6850,是否实习,全职
6850,薪资,15-30K
6850,学历要求,硕士
6851,技能要求,matlab
6851,技能要求,mcu
6851,技能要求,调试
6851,技能要求,优化
6851,知识要求,电路
6851,知识要求,控制
6851,知识要求,算法
6851,知识要求,自动化
6851,公司名称,武汉启辰瑞联技术有限公司
6851,城市,武汉
6851,职位名称,电机控制软件工程师
6851,职位类别,软件工程师
6851,是否实习,全职
6851,薪资,18-30K·15薪
6851,学历要求,硕士
6852,技能要求,python
6852,技能要求,slam
6852,素养要求,创新
6852,素养要求,团队
6852,公司名称,东南数字经济发展研究院
6852,城市,衢州
6852,职位名称,机器人软件工程师
6852,职位类别,软件工程师
6852,是否实习,全职
6852,薪资,12-24K
6852,学历要求,硕士
6853,技能要求,调试
6853,知识要求,控制
6853,公司名称,北京润科通用技术有限公司
6853,城市,天津
6853,职位名称,控制软件工程师（天津）
6853,职位类别,软件工程师
6853,是否实习,全职
6853,薪资,14-26K
6853,学历要求,硕士
6854,技能要求,c
6854,技能要求,c语言
6854,技能要求,matlab
6854,技能要求,simulink
6854,技能要求,调试
6854,技能要求,数据分析
6854,知识要求,控制
6854,知识要求,自动化
6854,公司名称,新奥新智科技有限公司
6854,城市,北京
6854,职位名称,系统仿真软件工程师/专家
6854,职位类别,软件工程师
6854,是否实习,全职
6854,薪资,20-40K·14薪
6854,学历要求,硕士
6855,技能要求,c
6855,技能要求,git
6855,技能要求,stl
6855,技能要求,windows
6855,技能要求,数据库
6855,知识要求,tcp
6855,知识要求,计算机
6855,知识要求,面向对象
6855,知识要求,通信
6855,素养要求,独立
6855,素养要求,分析
6855,素养要求,管理
6855,公司名称,比亚迪汽车有限公司
6855,城市,西安
6855,职位名称,高级软件工程师（C++）
6855,职位类别,C++
6855,是否实习,全职
6855,薪资,15-24K
6855,学历要求,硕士
6856,技能要求,c
6856,技能要求,linux
6856,技能要求,python
6856,技能要求,stl
6856,技能要求,调试
6856,技能要求,项目经验
6856,知识要求,计算机
6856,知识要求,算法
6856,知识要求,通信
6856,知识要求,自动化
6856,公司名称,纵目科技（上海）股份有限公司
6856,城市,北京
6856,职位名称,C++高级软件工程师
6856,职位类别,C++
6856,是否实习,全职
6856,薪资,25-40K·13薪
6856,学历要求,硕士
6857,知识要求,控制
6857,素养要求,团队
6857,公司名称,上海诺生医疗科技有限公司
6857,城市,上海
6857,职位名称,运动控制软件工程师
6857,职位类别,软件工程师
6857,是否实习,全职
6857,薪资,25-30K·15薪
6857,学历要求,硕士
6858,技能要求,git
6858,技能要求,python
6858,技能要求,slam
6858,知识要求,数据结构
6858,知识要求,算法
6858,素养要求,管理
6858,素养要求,配合
6858,公司名称,安霸半导体技术（上海）有限公司
6858,城市,北京
6858,职位名称,雷达应用软件工程师
6858,职位类别,软件工程师
6858,是否实习,全职
6858,薪资,35-40K·13薪
6858,学历要求,硕士
6859,技能要求,qt
6859,技能要求,ui
6859,技能要求,数据库
6859,知识要求,面向对象
6859,知识要求,设计模式
6859,知识要求,数据结构
6859,知识要求,通信
6859,素养要求,沟通
6859,素养要求,团队
6859,素养要求,学习能力
6859,公司名称,亿维特（南京）航空科技有限公司
6859,城市,南京
6859,职位名称,地面控制系统软件工程师
6859,职位类别,软件工程师
6859,是否实习,全职
6859,薪资,20-30K
6859,学历要求,硕士
6860,技能要求,verilog
6860,技能要求,调试
6860,知识要求,计算机
6860,知识要求,数据结构
6860,知识要求,自动化
6860,素养要求,分析
6860,素养要求,配合
6860,素养要求,团队
6860,公司名称,苏州博古特智造有限公司
6860,城市,苏州
6860,职位名称,编码器软件工程师
6860,职位类别,软件工程师
6860,是否实习,全职
6860,薪资,25-35K·13薪
6860,学历要求,硕士
6861,技能要求,arm
6861,技能要求,c
6861,技能要求,cad
6861,技能要求,c语言
6861,技能要求,mcu
6861,技能要求,sdk
6861,技能要求,usb
6861,技能要求,调试
6861,技能要求,优化
6861,技能要求,模块化
6861,知识要求,操作系统
6861,知识要求,电路
6861,知识要求,计算机
6861,知识要求,算法
6861,知识要求,通信
6861,知识要求,硬件
6861,知识要求,自动化
6861,素养要求,独立
6861,素养要求,沟通
6861,素养要求,团队
6861,公司名称,武汉芯必达微电子有限公司
6861,城市,武汉
6861,职位名称,高级软件工程师（UWB）
6861,职位类别,软件工程师
6861,是否实习,全职
6861,薪资,25-30K
6861,学历要求,硕士
6862,技能要求,arm
6862,技能要求,dsp
6862,技能要求,freertos
6862,技能要求,调试
6862,知识要求,ip
6862,知识要求,操作系统
6862,知识要求,计算机
6862,知识要求,数据结构
6862,知识要求,算法
6862,知识要求,硬件
6862,知识要求,自动化
6862,素养要求,独立
6862,素养要求,沟通
6862,素养要求,合作
6862,素养要求,配合
6862,素养要求,团队
6862,素养要求,学习能力
6862,素养要求,严谨
6862,公司名称,万有引力（宁波）电子科技有限公司
6862,城市,上海
6862,职位名称,芯片软件工程师-Camera
6862,职位类别,软件工程师
6862,是否实习,全职
6862,薪资,45-60K·14薪
6862,学历要求,硕士
6863,技能要求,arm
6863,技能要求,linux
6863,技能要求,mcu
6863,技能要求,调试
6863,知识要求,操作系统
6863,知识要求,电路
6863,知识要求,计算机
6863,知识要求,数据结构
6863,知识要求,通信
6863,知识要求,硬件
6863,素养要求,分析
6863,素养要求,沟通
6863,素养要求,合作
6863,素养要求,积极
6863,素养要求,配合
6863,素养要求,团队
6863,素养要求,学习能力
6863,公司名称,深圳市朗石科学仪器有限公司
6863,城市,深圳
6863,职位名称,软件工程师（2023届校招）
6863,职位类别,软件工程师
6863,是否实习,全职
6863,薪资,18-25K·18薪
6863,学历要求,硕士
6864,技能要求,matlab
6864,技能要求,simulink
6864,知识要求,控制
6864,公司名称,北京世冠金洋科技发展有限公司
6864,城市,上海
6864,职位名称,飞行仿真软件工程师
6864,职位类别,软件工程师
6864,是否实习,全职
6864,薪资,15-30K·13薪
6864,学历要求,硕士
6865,技能要求,c
6865,技能要求,c语言
6865,技能要求,qt
6865,技能要求,调试
6865,技能要求,英语
6865,知识要求,计算机
6865,知识要求,软件工程
6865,知识要求,自动化
6865,素养要求,分析
6865,素养要求,逻辑
6865,素养要求,总结
6865,公司名称,哈尔滨新光光电科技股份有限公司北京分公司
6865,城市,北京
6865,职位名称,态势显示软件工程师
6865,职位类别,软件工程师
6865,是否实习,全职
6865,薪资,25-35K
6865,学历要求,硕士
6866,技能要求,arm
6866,技能要求,c语言
6866,技能要求,dsp
6866,技能要求,matlab
6866,技能要求,simulink
6866,技能要求,调试
6866,知识要求,控制
6866,知识要求,算法
6866,知识要求,通信
6866,知识要求,硬件
6866,知识要求,自动化
6866,素养要求,创新
6866,素养要求,独立
6866,素养要求,沟通
6866,素养要求,配合
6866,素养要求,团队
6866,公司名称,广东天太机器人有限公司
6866,城市,上海
6866,职位名称,伺服驱动软件工程师
6866,职位类别,软件工程师
6866,是否实习,全职
6866,薪资,18-23K
6866,学历要求,硕士
6867,技能要求,dsp
6867,技能要求,调试
6867,技能要求,英语
6867,知识要求,控制
6867,知识要求,算法
6867,知识要求,自动化
6867,素养要求,吃苦
6867,素养要求,创新
6867,素养要求,独立
6867,素养要求,分析
6867,素养要求,合作
6867,素养要求,团队
6867,公司名称,万帮数字能源股份有限公司
6867,城市,常州
6867,职位名称,DSP软件工程师-超星计划
6867,职位类别,软件工程师
6867,是否实习,全职
6867,薪资,20-30K
6867,学历要求,硕士
6868,技能要求,javascript
6868,技能要求,python
6868,技能要求,qt
6868,技能要求,web
6868,技能要求,优化
6868,知识要求,大数据
6868,知识要求,计算机
6868,知识要求,数据结构
6868,知识要求,算法
6868,知识要求,自动化
6868,素养要求,沟通
6868,素养要求,管理
6868,素养要求,效率
6868,公司名称,北京迪路科技有限公司
6868,城市,北京
6868,职位名称,高精地图软件工程师
6868,职位类别,软件工程师
6868,是否实习,全职
6868,薪资,15-30K·13薪
6868,学历要求,硕士
6869,技能要求,调试
6869,知识要求,电路
6869,知识要求,控制
6869,知识要求,算法
6869,素养要求,分析
6869,公司名称,上海儒竞智控技术有限公司
6869,城市,上海
6869,职位名称,高级软件工程师（电源）
6869,职位类别,软件工程师
6869,是否实习,全职
6869,薪资,30-40K
6869,学历要求,硕士
6870,技能要求,调试
6870,技能要求,优化
6870,知识要求,控制
6870,知识要求,算法
6870,素养要求,独立
6870,素养要求,配合
6870,公司名称,西安星辰电气有限公司
6870,城市,西安
6870,职位名称,电机控制软件工程师
6870,职位类别,软件工程师
6870,是否实习,全职
6870,薪资,15-30K
6870,学历要求,硕士
6871,技能要求,c
6871,技能要求,linux
6871,技能要求,stl
6871,技能要求,unix
6871,技能要求,调试
6871,知识要求,计算机
6871,知识要求,设计模式
6871,知识要求,算法
6871,知识要求,通信
6871,素养要求,管理
6871,素养要求,效率
