职位id,关系,城市
3321,所在城市,潍坊
3322,所在城市,湛江
3323,所在城市,开封
3324,所在城市,泰安
3325,所在城市,合肥
3326,所在城市,石家庄
3327,所在城市,苏州
3328,所在城市,南阳
3329,所在城市,长沙
3330,所在城市,惠州
3331,所在城市,唐山
3332,所在城市,大庆
3333,所在城市,郑州
3334,所在城市,黄冈
3335,所在城市,苏州
3336,所在城市,揭阳
3337,所在城市,宜昌
3338,所在城市,宜春
3339,所在城市,仙桃
3340,所在城市,武汉
3341,所在城市,哈密
3342,所在城市,清远
3343,所在城市,鹰潭
3344,所在城市,长沙
3345,所在城市,保定
3346,所在城市,绵阳
3347,所在城市,福州
3348,所在城市,本溪
3349,所在城市,呼伦
3350,所在城市,滨州
3351,所在城市,郑州
3352,所在城市,德阳
3353,所在城市,哈尔滨
3354,所在城市,广州
3355,所在城市,淮南
3356,所在城市,宣城
3357,所在城市,南昌
3358,所在城市,郑州
3359,所在城市,巴音
3360,所在城市,呼和浩特
3361,所在城市,贵阳
3362,所在城市,贵阳
3363,所在城市,太原
3364,所在城市,济宁
3365,所在城市,长沙
3366,所在城市,苏州
3367,所在城市,潍坊
3368,所在城市,泰安
3369,所在城市,镇江
3370,所在城市,宜昌
3371,所在城市,运城
3372,所在城市,宁波
3373,所在城市,吉林
3374,所在城市,北京
3375,所在城市,佛山
3376,所在城市,成都
3377,所在城市,长治
3378,所在城市,鄂尔多斯
3379,所在城市,上饶
3380,所在城市,福州
3381,所在城市,长春
3382,所在城市,福州
3383,所在城市,邯郸
3384,所在城市,淄博
3385,所在城市,呼和浩特
3386,所在城市,太原
3387,所在城市,银川
3388,所在城市,武汉
3389,所在城市,湖州
3390,所在城市,无锡
3391,所在城市,海口
3392,所在城市,台州
3393,所在城市,惠州
3394,所在城市,威海
3395,所在城市,武汉
3396,所在城市,北京
3397,所在城市,厦门
3398,所在城市,潍坊
3399,所在城市,济宁
3400,所在城市,榆林
3401,所在城市,厦门
3402,所在城市,合肥
3403,所在城市,秦皇
3404,所在城市,哈尔滨
3405,所在城市,银川
3406,所在城市,白沙
3407,所在城市,长沙
3408,所在城市,兰州
3409,所在城市,武汉
3410,所在城市,厦门
3411,所在城市,福州
3412,所在城市,金华
3413,所在城市,天津
3414,所在城市,泰州
3415,所在城市,烟台
3416,所在城市,承德
3417,所在城市,安顺
3418,所在城市,厦门
3419,所在城市,武汉
3420,所在城市,厦门
3421,所在城市,广州
3422,所在城市,上海
3423,所在城市,厦门
3424,所在城市,苏州
3425,所在城市,合肥
3426,所在城市,大连
3427,所在城市,遵义
3428,所在城市,南通
3429,所在城市,无锡
3430,所在城市,苏州
3431,所在城市,深圳
3432,所在城市,榆林
3433,所在城市,济南
3434,所在城市,无锡
3435,所在城市,郑州
3436,所在城市,南宁
3437,所在城市,银川
3438,所在城市,重庆
3439,所在城市,日照
3440,所在城市,石家庄
3441,所在城市,珠海
3442,所在城市,台州
3443,所在城市,南京
3444,所在城市,临沂
3445,所在城市,成都
3446,所在城市,深圳
3447,所在城市,郑州
3448,所在城市,厦门
3449,所在城市,潍坊
3450,所在城市,绵阳
3451,所在城市,上海
3452,所在城市,兰州
3453,所在城市,沈阳
3454,所在城市,九江
3455,所在城市,赣州
3456,所在城市,金华
3457,所在城市,武汉
3458,所在城市,哈尔滨
3459,所在城市,南宁
3460,所在城市,北京
3461,所在城市,大连
3462,所在城市,榆林
3463,所在城市,泰州
3464,所在城市,乌鲁木齐
3465,所在城市,潍坊
3466,所在城市,福州
3467,所在城市,咸宁
3468,所在城市,西安
3469,所在城市,杭州
3470,所在城市,珠海
3471,所在城市,临沂
3472,所在城市,吉安
3473,所在城市,盐城
3474,所在城市,北京
3475,所在城市,广州
3476,所在城市,广州
3477,所在城市,深圳
3478,所在城市,绍兴
3479,所在城市,淄博
3480,所在城市,深圳
3481,所在城市,武汉
3482,所在城市,杭州
3483,所在城市,银川
3484,所在城市,乌鲁木齐
3485,所在城市,南昌
3486,所在城市,秦皇
3487,所在城市,常州
3488,所在城市,重庆
3489,所在城市,南宁
3490,所在城市,太原
3491,所在城市,淄博
3492,所在城市,成都
3493,所在城市,杭州
3494,所在城市,郑州
3495,所在城市,天津
3496,所在城市,呼和浩特
3497,所在城市,北京
3498,所在城市,广州
3499,所在城市,哈尔滨
3500,所在城市,杭州
3501,所在城市,潍坊
3502,所在城市,南宁
3503,所在城市,榆林
3504,所在城市,杭州
3505,所在城市,惠州
3506,所在城市,银川
3507,所在城市,宁波
3508,所在城市,福州
3509,所在城市,兰州
3510,所在城市,乌鲁木齐
3511,所在城市,苏州
3512,所在城市,天津
3513,所在城市,武汉
3514,所在城市,深圳
3515,所在城市,厦门
3516,所在城市,武汉
3517,所在城市,武汉
3518,所在城市,未知
3519,所在城市,榆林
3520,所在城市,未知
3521,所在城市,金华
3522,所在城市,天津
3523,所在城市,嘉兴
3524,所在城市,未知
3525,所在城市,郑州
3526,所在城市,北京
3527,所在城市,益阳
3528,所在城市,未知
3529,所在城市,上海
3530,所在城市,连云
3531,所在城市,绍兴
3532,所在城市,未知
3533,所在城市,珠海
3534,所在城市,武汉
3535,所在城市,厦门
3536,所在城市,德州
3537,所在城市,西安
3538,所在城市,天津
3539,所在城市,阿克
3540,所在城市,重庆
3541,所在城市,吉安
3542,所在城市,北京
3543,所在城市,沈阳
3544,所在城市,上海
3545,所在城市,杭州
3546,所在城市,盐城
3547,所在城市,上海
3548,所在城市,南宁
3549,所在城市,嘉兴
3550,所在城市,厦门
3551,所在城市,合肥
3552,所在城市,北京
3553,所在城市,厦门
3554,所在城市,上海
3555,所在城市,苏州
3556,所在城市,南京
3557,所在城市,重庆
3558,所在城市,合肥
3559,所在城市,深圳
3560,所在城市,未知
3561,所在城市,厦门
3562,所在城市,北京
3563,所在城市,上海
3564,所在城市,石家庄
3565,所在城市,未知
3566,所在城市,未知
3567,所在城市,常州
3568,所在城市,未知
3569,所在城市,珠海
3570,所在城市,珠海
3571,所在城市,北京
3572,所在城市,江门
3573,所在城市,上海
3574,所在城市,长沙
3575,所在城市,西安
3576,所在城市,深圳
3577,所在城市,北京
3578,所在城市,西安
3579,所在城市,淮安
3580,所在城市,北京
3581,所在城市,长沙
3582,所在城市,重庆
3583,所在城市,拉萨
3584,所在城市,未知
3585,所在城市,重庆
3586,所在城市,深圳
3587,所在城市,北京
3588,所在城市,西安
3589,所在城市,北京
3590,所在城市,未知
3591,所在城市,北京
3592,所在城市,宁德
3593,所在城市,上海
3594,所在城市,厦门
3595,所在城市,未知
3596,所在城市,南京
3597,所在城市,厦门
3598,所在城市,北京
3599,所在城市,北京
3600,所在城市,上海
3601,所在城市,湘潭
3602,所在城市,上海
3603,所在城市,成都
3604,所在城市,南宁
3605,所在城市,未知
3606,所在城市,上海
3607,所在城市,北京
3608,所在城市,郑州
3609,所在城市,济南
3610,所在城市,杭州
3611,所在城市,呼和浩特
3612,所在城市,珠海
3613,所在城市,杭州
3614,所在城市,漳州
3615,所在城市,上海
3616,所在城市,惠州
3617,所在城市,长沙
3618,所在城市,海口
3619,所在城市,北京
3620,所在城市,未知
3621,所在城市,杭州
3622,所在城市,南京
3623,所在城市,上海
3624,所在城市,合肥
3625,所在城市,济南
3626,所在城市,南京
3627,所在城市,南京
3628,所在城市,深圳
3629,所在城市,南昌
3630,所在城市,长沙
3631,所在城市,东莞
3632,所在城市,南京
3633,所在城市,南京
3634,所在城市,杭州
3635,所在城市,大连
3636,所在城市,泉州
3637,所在城市,西安
3638,所在城市,珠海
3639,所在城市,北京
3640,所在城市,株洲
3641,所在城市,杭州
3642,所在城市,未知
3643,所在城市,佛山
3644,所在城市,合肥
3645,所在城市,南通
3646,所在城市,深圳
3647,所在城市,苏州
3648,所在城市,天津
3649,所在城市,深圳
3650,所在城市,宁波
3651,所在城市,广州
3652,所在城市,杭州
3653,所在城市,未知
3654,所在城市,杭州
3655,所在城市,未知
3656,所在城市,昌吉
3657,所在城市,南京
3658,所在城市,苏州
3659,所在城市,深圳
3660,所在城市,深圳
3661,所在城市,福州
3662,所在城市,合肥
3663,所在城市,北京
3664,所在城市,郑州
3665,所在城市,南昌
3666,所在城市,上海
3667,所在城市,广州
3668,所在城市,成都
3669,所在城市,常州
3670,所在城市,深圳
3671,所在城市,上海
3672,所在城市,北京
3673,所在城市,福州
3674,所在城市,北京
3675,所在城市,大连
3676,所在城市,杭州
3677,所在城市,郑州
3678,所在城市,西安
3679,所在城市,北京
3680,所在城市,北京
3681,所在城市,杭州
3682,所在城市,北京
3683,所在城市,北京
3684,所在城市,上海
3685,所在城市,武汉
3686,所在城市,深圳
3687,所在城市,长沙
3688,所在城市,无锡
3689,所在城市,潍坊
3690,所在城市,上海
3691,所在城市,北京
3692,所在城市,济南
3693,所在城市,天津
3694,所在城市,深圳
3695,所在城市,北京
3696,所在城市,上海
3697,所在城市,杭州
3698,所在城市,上海
3699,所在城市,深圳
3700,所在城市,南阳
3701,所在城市,深圳
3702,所在城市,西安
3703,所在城市,北京
3704,所在城市,武汉
3705,所在城市,武汉
3706,所在城市,北京
3707,所在城市,西安
3708,所在城市,北京
3709,所在城市,宁波
3710,所在城市,上海
3711,所在城市,无锡
3712,所在城市,深圳
3713,所在城市,常州
3714,所在城市,武汉
3715,所在城市,北京
3716,所在城市,上海
3717,所在城市,金华
3718,所在城市,苏州
3719,所在城市,杭州
3720,所在城市,福州
3721,所在城市,南京
3722,所在城市,宁波
3723,所在城市,广州
3724,所在城市,沈阳
3725,所在城市,北京
3726,所在城市,苏州
3727,所在城市,深圳
3728,所在城市,合肥
3729,所在城市,成都
3730,所在城市,苏州
3731,所在城市,武汉
3732,所在城市,北京
3733,所在城市,厦门
3734,所在城市,济南
3735,所在城市,北京
3736,所在城市,未知
3737,所在城市,北京
3738,所在城市,深圳
3739,所在城市,福州
3740,所在城市,成都
3741,所在城市,武汉
3742,所在城市,南京
3743,所在城市,湖州
3744,所在城市,南京
3745,所在城市,北京
3746,所在城市,无锡
3747,所在城市,江门
3748,所在城市,荆门
3749,所在城市,上海
3750,所在城市,北京
3751,所在城市,广州
3752,所在城市,北京
3753,所在城市,深圳
3754,所在城市,西安
3755,所在城市,上海
3756,所在城市,石家庄
3757,所在城市,北京
3758,所在城市,南京
3759,所在城市,郑州
3760,所在城市,厦门
3761,所在城市,长沙
3762,所在城市,西安
3763,所在城市,深圳
3764,所在城市,合肥
3765,所在城市,沈阳
3766,所在城市,北京
3767,所在城市,杭州
3768,所在城市,泰州
3769,所在城市,合肥
3770,所在城市,北京
3771,所在城市,上海
3772,所在城市,西安
3773,所在城市,长春
3774,所在城市,重庆
3775,所在城市,石家庄
3776,所在城市,成都
3777,所在城市,鞍山
3778,所在城市,惠州
3779,所在城市,惠州
3780,所在城市,南昌
3781,所在城市,扬州
3782,所在城市,北京
3783,所在城市,深圳
3784,所在城市,哈尔滨
3785,所在城市,长春
3786,所在城市,长春
3787,所在城市,镇江
3788,所在城市,青岛
3789,所在城市,包头
3790,所在城市,忻州
3791,所在城市,南宁
3792,所在城市,重庆
3793,所在城市,北京
3794,所在城市,长春
3795,所在城市,深圳
3796,所在城市,北京
3797,所在城市,太原
3798,所在城市,成都
3799,所在城市,平顶
3800,所在城市,锦州
3801,所在城市,沈阳
3802,所在城市,沈阳
3803,所在城市,濮阳
3804,所在城市,长沙
3805,所在城市,南宁
3806,所在城市,湘潭
3807,所在城市,唐山
3808,所在城市,未知
3809,所在城市,连云
3810,所在城市,阜新
3811,所在城市,重庆
3812,所在城市,苏州
3813,所在城市,哈尔滨
3814,所在城市,沈阳
3815,所在城市,江门
3816,所在城市,呼和浩特
3817,所在城市,深圳
3818,所在城市,南宁
3819,所在城市,绵阳
3820,所在城市,武汉
3821,所在城市,石家庄
3822,所在城市,广州
3823,所在城市,济宁
3824,所在城市,自贡
3825,所在城市,呼伦
3826,所在城市,福州
3827,所在城市,呼和浩特
3828,所在城市,阜新
3829,所在城市,石家庄
3830,所在城市,张家
3831,所在城市,合肥
3832,所在城市,延安
3833,所在城市,福州
3834,所在城市,临沂
3835,所在城市,南宁
3836,所在城市,烟台
3837,所在城市,金华
3838,所在城市,南京
3839,所在城市,福州
3840,所在城市,南宁
3841,所在城市,秦皇
3842,所在城市,天津
3843,所在城市,重庆
3844,所在城市,沈阳
3845,所在城市,苏州
3846,所在城市,北京
3847,所在城市,哈尔滨
3848,所在城市,沈阳
3849,所在城市,江门
3850,所在城市,呼和浩特
3851,所在城市,深圳
3852,所在城市,南宁
3853,所在城市,中山
3854,所在城市,未知
3855,所在城市,保定
3856,所在城市,烟台
3857,所在城市,广州
3858,所在城市,西安
3859,所在城市,长沙
3860,所在城市,杭州
3861,所在城市,南昌
3862,所在城市,镇江
3863,所在城市,邯郸
3864,所在城市,银川
3865,所在城市,重庆
3866,所在城市,成都
3867,所在城市,重庆
3868,所在城市,石家庄
3869,所在城市,兰州
3870,所在城市,南昌
3871,所在城市,成都
3872,所在城市,西安
3873,所在城市,哈尔滨
3874,所在城市,鞍山
3875,所在城市,长春
3876,所在城市,菏泽
3877,所在城市,兰州
3878,所在城市,石家庄
3879,所在城市,潍坊
3880,所在城市,上饶
3881,所在城市,河池
3882,所在城市,辽阳
3883,所在城市,西安
3884,所在城市,惠州
3885,所在城市,呼和浩特
3886,所在城市,成都
3887,所在城市,贵阳
3888,所在城市,乌鲁木齐
3889,所在城市,南昌
3890,所在城市,大连
3891,所在城市,苏州
3892,所在城市,苏州
3893,所在城市,贵阳
3894,所在城市,南充
3895,所在城市,昆明
3896,所在城市,武汉
3897,所在城市,包头
3898,所在城市,杭州
3899,所在城市,北京
3900,所在城市,呼和浩特
3901,所在城市,深圳
3902,所在城市,枣庄
3903,所在城市,石家庄
3904,所在城市,苏州
3905,所在城市,石家庄
3906,所在城市,杭州
3907,所在城市,衡水
3908,所在城市,昆明
3909,所在城市,日照
3910,所在城市,成都
3911,所在城市,包头
3912,所在城市,济南
3913,所在城市,宿州
3914,所在城市,成都
3915,所在城市,徐州
3916,所在城市,上海
3917,所在城市,南昌
3918,所在城市,珠海
3919,所在城市,南宁
3920,所在城市,秦皇
3921,所在城市,天津
3922,所在城市,长春
