公司名称,职位名称,薪资,学历要求,职位描述,
海南好思达网络科技有限公司,计算机竞赛讲师,15-20K,本科,岗位职责：1、负责以获奖（一、二等奖）为目标带领团队参加省级、国家级大学生技能赛事。2、负责完成日常、竞赛等教学授课任务。3、完成上级领导安排的其他工作。任职要求：1、计算机相关专业或计算机相关应用数学专业本科及以上学历2、有参加计算机类国家级大赛并获奖经历（一二三等奖）。3、有指导、带队参加国家级赛事并获奖经验者优先。4、计算机技术扎实，熟悉Java、Python、Go、C等两种以上编程语言。5、对软件开发、网络及网络安全、大数据云计算、人工智能中至少一个方向有3-5年从业经验并具备一定行业前瞻性。6、学习能力强，应对快速前沿知识迭代需要有敏锐的技术嗅觉，把控竞赛方向。7、有较强的组织管理能力，能够接受不定期出差（带队参赛）。薪资福利薪资待遇：15-20k （包含基本薪资、课时费、竞赛获奖奖励、项目提成）       福利待遇：周末双休、六险一金、年终绩效、餐补、年假、免费年度体检、节假日福利等；工作时间：8:30--12:00   14:00-18:00,海口龙华区现代大厦7楼
北京曼威知识产权代理有限公司,国内资深专利代理人（电学、通信、计算机）,15-30K,本科,"岗位职责：1）	能够独立撰写专利申请文件，转达和答复审查意见通知书等，为客户提供高质量的国内专利服务；2）	与客户交流技术方案，帮助客户挖掘专利；3）	协助团队建设，指导和培养新人。岗位要求：1）	电子信息、通信、计算机等相关专业本科及以上学历；2）	5年以上国内专利事务所从业经验，服务过国内外一流科技企业者优先考虑；3）	对网络通信、人工智能、大数据处理、图像处理等技术者熟悉者优先考虑。4）	逻辑思维清晰，具备优秀的文字表达能力及沟通协助能力；5）	勤奋好学，敢于面对压力和挑战，责任心强；",北京海淀区金隅嘉华大厦B座9层906室
gongsi,网络工程师,18-30K,本科,岗位职责：1、 负责万科集团网络平台监控，对监控、告警进行优化 ； 2、 协助公有云的网络运维，开通防火墙策略以及安全组策略； 3、 集团网络的日常管理和维护，协助改进优化集团网络架构，保障网络安全、稳定、顺畅； 4、 支撑万科企业网络日常维护、故障定位、问题处理和网络优化，提升网络性能。任职要求：1、全日制本科及以上学历，3年以上相关工作经验，有公有云运维经验，计算机相关专业或具有CCIE、HCIE证书者优先考虑；2、熟悉主流厂商的产品以及解决方案，具有cisco、华为等产品安装调试和故障诊断能力，对大型网络架构基本了解；3、熟悉Zabbix，对Zabbix有深入了解以及编译能力；4、熟悉防火墙、防病毒、入侵检测等安全系统的原理及技术，并了解市场相关主流产品；5、了解ITIL管理理念，能规范的完成配置管理、变更管理、事件管理和问题管理。,dizhi
杭州吉网通信技术有限公司,网络安全,9-14K·13薪,本科,一、 岗位职责负责IDC机房信息安全设备维护及策略制作，包括漏洞扫描、入侵检测、入侵防御、安全审计、流量清洗、病毒防护等设备；负责网站备案及信息安全监管工作的落实；负责信息安全应急预案制作、应急演练实施、安全事件处理。二、 岗位要求1、 熟悉主流安全审计、漏洞扫描、入侵检测、抗拒绝服务系统、病毒防护系统等安全设备的功能及原理，具备常见安全设备的监控、分析、调试能力；2、 具备相关信息安全专业证书，如CISSP或CISP或CISA或CISAW认证等；3、 对交换路由数通领域有一定基础；4、 计算机、网络、信息安全等相关专业。三、 员工福利技能培训、节假日福利、五险一金、带薪年假等,杭州中国移动杭州石桥枢纽楼
北京中电汇通科技有限公司,网络运维工程师,10-15K,本科,岗位职责：1、负责江苏某能源客户网络设备的软硬件新入网安装和调试工作；2、负责对网络故障的分析，及时处理和解决网络中出现的问题；3、负责对用户进行网络技术的培训工作；4、负责网络信息化项目实施管理、人员管理、进度管理、项目资料文档编制等，配合甲方完成项目验收，推进项目交付，保证实施质量；5、部门安排的其他工作。任职资格：1、全日制本科及以上学历，计算机网络或相关专业优先 ；2、5年以上相关网络项目经验；2年以上网络项目经理经验；3、熟悉主流厂商(H3C，华为)网络设备的配置、实施和运维技术；4、具有大型企业网络及数据中心网络规划、设计及实施经验者优先；5、具有较强的组织协调能力、文档编写能力，具有良好的团队合作精神6、必须具备CCNP、HCIP或同等证书及以上证书。,南京鼓楼区国家电网江苏省电力公司-北区6楼
上海长信科技股份有限公司,网络工程师,10-15K·13薪,本科,岗位职责：1. 负责公司语音及ECP平台的运维工作2. 负责硬件设备管理，合理分配公司所有相关IT设备的保管和维护工作，以及公司采购硬件设备登记3. 负责企业级电信产品售前售后支持工作4. 负责用户施工及运维实施，参与项目验收及施工协调5. 负责项目跟进并出具进度报告6. 主导或协助部门完成部门内部项目7. 负责公司内部网络和系统管理事务，协助解决公司电脑系统配置安装及网络问题技能要求:1. 计算机或通信相关专业2. 3年以上的通信相关行业工作经验3. 具有良好的IP网络基础，了解基本IP协议、路由交换原理及企业级电信产品 4. 具有良好的撰写需求分析，解决方案，系统软硬件方案的能力 5. 擅长制作PPT、有一定演说能力具备以下条件者优先:1. 本科学历以上2. 通信运营商企业的工作经验个人特质:1. 具有较强责任心和上进心2. 逻辑思维强，具备良好的客户沟通能力3. 具备良好的协同工作能力，团队合作精神4. 吃苦耐劳，服从工作分配,上海嘉定区太湖世家国际大厦21楼
科大国盾量子技术股份有限公司,网络工程师,8-12K·14薪,本科,岗位职责：1、负责公司相关项目的主流网络、安全等设备的调试；2、配合公司项目实施相关的网络对接方案规划，相关实施方案编制；3、负责公司项目相关网络的运维技术支持；4、可根据公司项目需求，进行售前技术支持工作。任职资格：1、计算机或通信相关专业，本科及以上学历，2年及以上售后经验（项目实施或运维经验）。2、熟悉华为、华三等主流厂商的路由、交换、安全等设备调试；具备规模化系统集成项目网络的实施及规划能力；具备数通、安全基础知识，有一定的网络故障排查能力。3、良好的学习能力、沟通能力、逻辑思维能力、抗压能力和团队合作意识；4、根据需要可加班或出差；5、通过思科/华为网络相关NP级别及以上认证者优先。,合肥蜀山区科大国盾量子科技园南楼
世方信息技术集团有限公司,网络工程师,8-12K,本科,1.统招本科及以上学历，1年以上水利、建筑、安防、通信等行业系统集成项目技术工作经验。2.熟悉交换机、路由器等网络设备调试工作经验，熟悉设备上架及开局调试流程。3.熟悉常见的计算机软硬件和主流网络互联设备。4.具有较强的责任心、沟通协调和学习能力，敬业，思路清晰，关注细节。,济南历下区鑫盛大厦(颖秀路)2号楼
深圳市华成峰科技有限公司,网络运维工程师,10-13K,本科,岗位职责：1、负责网络相关故障、疑难问题排查处理，编写修复方案并实施；2、负责云平台平时网络并网需求分析，输出实施方案并落地；3、负责云平台网络产品的升级或缩容方案的编写；4、负责通过巡检、优化调整等手段，确保网络生产环境安全、稳定运行。岗位要求：1、本科及以上学历，计算机、网络、安全相关专业;2、熟悉windows、linux等操作系统，熟练使用linux命令，可操作数据库，编写sql等;3、熟悉网络通信原理，TCP/IP模型，可使用工具进行网络报文分析;4、掌握VLAN，三层交换技术，熟悉ACL，路由策略;熟悉 TCP/IP协议的三层OSPF，IGP等技术;5、熟练配置防火墙，路由器，交换机等网络设备;6、沟通协调能力良好，有责任心，能够协助甲方处理日常工作;7、有国网相关项目经验者优先。其他福利：五险一金：为员工办理养老、医疗、工伤、失业、生育等社会保险及住房公积金；有薪假期：享有国家法定假、婚假、丧假、产假、年休假等；培训：公司免费为员工提供入职前、在职、晋升时的培训；体检：公司组织年度体检；慰问金：结婚、生育、抚慰金；经费补贴：通讯费、加班餐、部门活动经费；其他：不定时下午茶、节日福利、公司兴趣小组（如羽毛球、篮球、户外、读书等小组，自愿参加）等。,南京鼓楼区国网电力科学研究院(南瑞路)3F
江苏亿兆智慧数据有限公司,网络工程师,8-11K·13薪,本科,"1、计算机相关专业，本科学历；2、掌握计算机网络及常用硬件和软件，有网络、计算机操作基础，具有交换机、路由器、网络安全等设备的调试与配置经验3、具有网络管理、系统集成、系统维护经验或1年以上专业IT公司技术支持等相关经验优先；4、具有网络类证书者优先,如:华为证书或华三证书； 5、工作积极主动、勇于承担责任，能吃苦、能承受工作压力；",南京鼓楼区和泰国际大厦905
